|                 v                 |                   col1                    |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| iCol                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| N                                 | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| N                                 | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| zName                             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 3)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 3)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 3)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| eMode                             | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSql                              | Variable violates Hungarian naming rules. |
| prepFlags                         | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSql                              | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSql                              | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSql                              | Variable violates Hungarian naming rules. |
| prepFlags                         | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSql                              | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSql                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| id                                | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zDatabase                         | Variable violates Hungarian naming rules. |
| zJournal                          | Variable violates Hungarian naming rules. |
| zWal                              | Variable violates Hungarian naming rules. |
| azParam                           | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| N                                 | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| zParam                            | Variable violates Hungarian naming rules. |
| bDefault                          | Variable violates Hungarian naming rules. |
| zParam                            | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| flags                             | Variable violates Hungarian naming rules. |
| zVfs                              | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 3)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| N                                 | Variable violates Hungarian naming rules. |
| P                                 | Variable violates Hungarian naming rules. |
| resetFlag                         | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 1)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| result                            | Variable violates Hungarian naming rules. |
| db                                | Variable violates Hungarian naming rules. |
| zSql                              | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| ms                                | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 2)             | Variable violates Hungarian naming rules. |
| sql                               | Variable violates Hungarian naming rules. |
| sql                               | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| onoff                             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| op                                | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| sql                               | Variable violates Hungarian naming rules. |
| (unnamed parameter 3)             | Variable violates Hungarian naming rules. |
| errmsg                            | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| (unnamed parameter 0)             | Variable violates Hungarian naming rules. |
| N                                 | Variable violates Hungarian naming rules. |
| zOptName                          | Variable violates Hungarian naming rules. |
| iVersion                          | Variable violates Hungarian naming rules. |
| iVersion                          | Variable violates Hungarian naming rules. |
| b                                 | Variable violates Hungarian naming rules. |
| a                                 | Variable violates Hungarian naming rules. |
| apSqlParam                        | Variable violates Hungarian naming rules. |
| rScore                            | Variable violates Hungarian naming rules. |
| eWithin                           | Variable violates Hungarian naming rules. |
| eParentWithin                     | Variable violates Hungarian naming rules. |
| rParentScore                      | Variable violates Hungarian naming rules. |
| mxLevel                           | Variable violates Hungarian naming rules. |
| iLevel                            | Variable violates Hungarian naming rules. |
| anQueue                           | Variable violates Hungarian naming rules. |
| aCoord                            | Variable violates Hungarian naming rules. |
| aParam                            | Variable violates Hungarian naming rules. |
| aParam                            | Variable violates Hungarian naming rules. |
| iVersion                          | Variable violates Hungarian naming rules. |
| zErrMsg                           | Variable violates Hungarian naming rules. |
| iVersion                          | Variable violates Hungarian naming rules. |
| idxFlags                          | Variable violates Hungarian naming rules. |
| estimatedCost                     | Variable violates Hungarian naming rules. |
| orderByConsumed                   | Variable violates Hungarian naming rules. |
| idxStr                            | Variable violates Hungarian naming rules. |
| idxNum                            | Variable violates Hungarian naming rules. |
| aConstraintUsage                  | Variable violates Hungarian naming rules. |
| aOrderBy                          | Variable violates Hungarian naming rules. |
| aConstraint                       | Variable violates Hungarian naming rules. |
| argvIndex                         | Variable violates Hungarian naming rules. |
| iColumn                           | Variable violates Hungarian naming rules. |
| iTermOffset                       | Variable violates Hungarian naming rules. |
| iColumn                           | Variable violates Hungarian naming rules. |
| zName                             | Variable violates Hungarian naming rules. |
| mxPathname                        | Variable violates Hungarian naming rules. |
| szOsFile                          | Variable violates Hungarian naming rules. |
| iVersion                          | Variable violates Hungarian naming rules. |
| iVersion                          | Variable violates Hungarian naming rules. |
| sqlite3_data_directory            | Variable violates Hungarian naming rules. |
| sqlite3_temp_directory            | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| __base                            | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| b                                 | Variable violates Hungarian naming rules. |
| d                                 | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| num                               | Variable violates Hungarian naming rules. |
| Nh                                | Variable violates Hungarian naming rules. |
| Nl                                | Variable violates Hungarian naming rules. |
| D                                 | Variable violates Hungarian naming rules. |
| C                                 | Variable violates Hungarian naming rules. |
| B                                 | Variable violates Hungarian naming rules. |
| A                                 | Variable violates Hungarian naming rules. |
| d                                 | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| d                                 | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| d                                 | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| d                                 | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| d                                 | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| md                                | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| c                                 | Variable violates Hungarian naming rules. |
| md_len                            | Variable violates Hungarian naming rules. |
| num                               | Variable violates Hungarian naming rules. |
| md_len                            | Variable violates Hungarian naming rules. |
| num                               | Variable violates Hungarian naming rules. |
| Nh                                | Variable violates Hungarian naming rules. |
| Nl                                | Variable violates Hungarian naming rules. |
| num                               | Variable violates Hungarian naming rules. |
| Nh                                | Variable violates Hungarian naming rules. |
| Nl                                | Variable violates Hungarian naming rules. |
| h4                                | Variable violates Hungarian naming rules. |
| h3                                | Variable violates Hungarian naming rules. |
| h2                                | Variable violates Hungarian naming rules. |
| h1                                | Variable violates Hungarian naming rules. |
| h0                                | Variable violates Hungarian naming rules. |
| version                           | Variable violates Hungarian naming rules. |
| utf1                              | Variable violates Hungarian naming rules. |
| utf2                              | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| start                             | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| utfchar                           | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| pos                               | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| utf                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| buf                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| msg                               | Variable violates Hungarian naming rules. |
| buf                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| msg                               | Variable violates Hungarian naming rules. |
| str1                              | Variable violates Hungarian naming rules. |
| str2                              | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| add                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| add                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| str1                              | Variable violates Hungarian naming rules. |
| str2                              | Variable violates Hungarian naming rules. |
| str1                              | Variable violates Hungarian naming rules. |
| str2                              | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| str1                              | Variable violates Hungarian naming rules. |
| str2                              | Variable violates Hungarian naming rules. |
| str1                              | Variable violates Hungarian naming rules. |
| str2                              | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| str1                              | Variable violates Hungarian naming rules. |
| str2                              | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| val                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| val                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| start                             | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| nbval                             | Variable violates Hungarian naming rules. |
| nbneg                             | Variable violates Hungarian naming rules. |
| values                            | Variable violates Hungarian naming rules. |
| terminal                          | Variable violates Hungarian naming rules. |
| nbval                             | Variable violates Hungarian naming rules. |
| nbneg                             | Variable violates Hungarian naming rules. |
| values                            | Variable violates Hungarian naming rules. |
| terminal                          | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| value2                            | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| data                              | Variable violates Hungarian naming rules. |
| output                            | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| regexp                            | Variable violates Hungarian naming rules. |
| clonedNode                        | Variable violates Hungarian naming rules. |
| deep                              | Variable violates Hungarian naming rules. |
| options                           | Variable violates Hungarian naming rules. |
| options                           | Variable violates Hungarian naming rules. |
| options                           | Variable violates Hungarian naming rules. |
| options                           | Variable violates Hungarian naming rules. |
| mode                              | Variable violates Hungarian naming rules. |
| mode                              | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| systemID                          | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| encoding                          | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| encoding                          | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| level                             | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| encoding                          | Variable violates Hungarian naming rules. |
| encoding                          | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| encoding                          | Variable violates Hungarian naming rules. |
| level                             | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| level                             | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| filename                          | Variable violates Hungarian naming rules. |
| f                                 | Variable violates Hungarian naming rules. |
| f                                 | Variable violates Hungarian naming rules. |
| f                                 | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| doc_txt_ptr                       | Variable violates Hungarian naming rules. |
| doc_txt_len                       | Variable violates Hungarian naming rules. |
| txt_encoding                      | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| doc_txt_ptr                       | Variable violates Hungarian naming rules. |
| doc_txt_len                       | Variable violates Hungarian naming rules. |
| txt_encoding                      | Variable violates Hungarian naming rules. |
| mem                               | Variable violates Hungarian naming rules. |
| size                              | Variable violates Hungarian naming rules. |
| mem                               | Variable violates Hungarian naming rules. |
| size                              | Variable violates Hungarian naming rules. |
| format                            | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| string                            | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| uri                               | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| val                               | Variable violates Hungarian naming rules. |
| lang                              | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| cur                               | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| list                              | Variable violates Hungarian naming rules. |
| inLine                            | Variable violates Hungarian naming rules. |
| list                              | Variable violates Hungarian naming rules. |
| inLine                            | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| nameSpace                         | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| nameSpace                         | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| href                              | Variable violates Hungarian naming rules. |
| nameSpace                         | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| node                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| recursive                         | Variable violates Hungarian naming rules. |
| recursive                         | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| content                           | Variable violates Hungarian naming rules. |
| recursive                         | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| value                             | Variable violates Hungarian naming rules. |
| version                           | Variable violates Hungarian naming rules. |
| href                              | Variable violates Hungarian naming rules. |
| href                              | Variable violates Hungarian naming rules. |
| doc                               | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| ExternalID                        | Variable violates Hungarian naming rules. |
| SystemID                          | Variable violates Hungarian naming rules. |
| name                              | Variable violates Hungarian naming rules. |
| ExternalID                        | Variable violates Hungarian naming rules. |
| SystemID                          | Variable violates Hungarian naming rules. |
| buf                               | Variable violates Hungarian naming rules. |
| buf                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| str                               | Variable violates Hungarian naming rules. |
| len                               | Variable violates Hungarian naming rules. |
| file                              | Variable violates Hungarian naming rules. |
| size                              | Variable violates Hungarian naming rules. |
| mem                               | Variable violates Hungarian naming rules. |
